loss_boundary,loss_interior,l2_error,time,_timestamp,step,_step,_runtime,loss
0.0020938340717706247,0.0007351158982176611,0.0355442205086721,673.6157884597778,1714150474.0701504,3471,102,677.6380643844604,0.0028289499699882857
0.0019936038797197667,0.000723071855804121,0.034827076828040954,716.5701653957367,1714150517.0244253,3694,103,720.5923392772675,0.0027166757355238874
0.0018996194140154688,0.0007086552122064709,0.03419602183520306,762.4868040084839,1714150562.941014,3931,104,766.5089280605316,0.0026082746262219396
0.0018069881771792583,0.0006949862188203416,0.03352987911180875,811.3372118473053,1714150611.791519,4183,105,815.3594329357147,0.0025019743959996
0.0017145353484264913,0.0006821097982792066,0.03287242378915544,863.6836123466492,1714150664.137981,4452,106,867.705894947052,0.002396645146705698
0.0016235023621907563,0.0006694198440215968,0.032242008548749125,919.1869072914124,1714150719.6410594,4738,107,923.2089734077454,0.002292922206212353
0.001537000851205449,0.0006562907121966647,0.03162852567884534,977.9503514766693,1714150778.4045591,5042,108,981.9724731445312,0.0021932915634021136
0.0014504724399777402,0.0006446218531901564,0.031014717364758734,1040.4680008888245,1714150840.922209,5366,109,1044.4901230335236,0.0020950942931678967
0.001368370682947726,0.0006315230184721647,0.03041094834331747,1107.9171614646912,1714150908.3714688,5711,110,1111.9393827915192,0.001999893701419891
0.0012899009307144234,0.0006202745883799017,0.029832701184207586,1179.3100361824036,1714150979.7643566,6077,111,1183.3322706222534,0.001910175519094325
0.0012141854046779934,0.000609285354191984,0.02926650561461414,1255.13702917099,1714151055.5913277,6467,112,1259.1592416763306,0.0018234707588699775
0.001142590989367109,0.0005982648085767719,0.028726871250817167,1336.319875717163,1714151136.7741663,6883,113,1340.3420803546906,0.001740855797943881
0.0010724344776196508,0.0005864348309834069,0.028183237314690527,1422.6135969161987,1714151223.0678976,7325,114,1426.6358115673065,0.0016588693086030577
0.0010084991616240199,0.0005740450941810504,0.027677172294140136,1515.3873522281647,1714151315.8417215,7795,115,1519.4096355438232,0.0015825442558050702
0.0009446011157708623,0.0005601237038597289,0.027179511320202812,1614.751228570938,1714151415.2055523,8296,116,1618.773466348648,0.001504724819630591
0.0008828110193675861,0.000541590142809824,0.02665748100575382,1721.3256039619446,1714151521.7798727,8828,117,1725.3477866649628,0.00142440116217741
0.0008274728915339523,0.0005197528445027674,0.02614521289052966,1835.1172573566437,1714151635.5715406,9395,118,1839.1394546031952,0.0013472257360367197
0.000770160697695968,0.0004935914440411796,0.025570482687451216,1952.4474925994873,1714151752.9017131,9999,119,1956.4696271419525,0.0012637521417371476
